DriverNumber,LapTime,SpeedST,Compound,TyreLife,Team,TrackTemp,Rainfall,WindSpeed,RoundNumber,FuelLevel,QualiBest,Target
81,100.123,306.0,MEDIUM,11.0,McLaren,46.0,False,1.0,19,45.0,92.51,1.082293806075019
87,100.544,305.0,MEDIUM,11.0,Haas F1 Team,46.0,False,1.0,19,45.0,92.51,1.0868446654415738
1,99.437,306.0,MEDIUM,12.0,Red Bull Racing,46.0,False,1.8,19,44.0,92.51,1.0748783915252405
4,99.775,308.0,MEDIUM,12.0,McLaren,46.0,False,1.8,19,44.0,92.51,1.0785320505891256
5,101.608,321.0,SOFT,12.0,Kick Sauber,46.2,False,2.0,19,44.0,92.51,1.098346124743271
6,101.254,308.0,HARD,12.0,Racing Bulls,46.2,False,2.0,19,44.0,92.51,1.0945195114041726
10,101.619,316.0,MEDIUM,12.0,Alpine,46.2,False,2.0,19,44.0,92.51,1.0984650308074801
12,99.836,307.0,MEDIUM,12.0,Mercedes,46.2,False,2.0,19,44.0,92.51,1.0791914387633768
14,100.896,307.0,MEDIUM,13.0,Aston Martin,46.2,False,2.0,19,44.0,92.51,1.0906496594962707
16,100.173,304.0,SOFT,15.0,Ferrari,46.0,False,1.8,19,44.0,92.51,1.082834288185061
18,101.272,299.0,SOFT,12.0,Aston Martin,46.2,False,2.0,19,44.0,92.51,1.0947140849637877
22,100.538,307.0,MEDIUM,12.0,Red Bull Racing,46.0,False,1.8,19,44.0,92.51,1.0867798075883688
23,100.001,309.0,MEDIUM,5.0,Williams,46.2,False,2.0,19,44.0,92.51,1.080975029726516
27,100.361,305.0,MEDIUM,12.0,Kick Sauber,46.0,False,1.8,19,44.0,92.51,1.0848665009188196
30,101.507,304.0,MEDIUM,12.0,Racing Bulls,46.2,False,2.0,19,44.0,92.51,1.0972543508809858
31,101.685,312.0,HARD,12.0,Haas F1 Team,46.2,False,2.0,19,44.0,92.51,1.0991784671927358
43,103.233,322.0,MEDIUM,12.0,Alpine,46.2,False,2.0,19,44.0,92.51,1.1159117933196412
44,99.721,305.0,MEDIUM,12.0,Ferrari,46.0,False,1.8,19,44.0,92.51,1.07794832991028
63,100.462,307.0,MEDIUM,12.0,Mercedes,46.0,False,1.8,19,44.0,92.51,1.0859582747811047
81,100.681,304.0,MEDIUM,12.0,McLaren,46.0,False,1.8,19,44.0,92.51,1.0883255864230894
87,100.637,306.0,MEDIUM,12.0,Haas F1 Team,46.0,False,1.8,19,44.0,92.51,1.0878499621662523
1,99.585,309.0,MEDIUM,13.0,Red Bull Racing,46.2,False,1.4,19,43.0,92.51,1.0764782185709652
4,99.712,311.0,MEDIUM,13.0,McLaren,46.2,False,1.4,19,43.0,92.51,1.0778510431304724
5,101.337,321.0,SOFT,13.0,Kick Sauber,46.2,False,1.4,19,43.0,92.51,1.0954167117068425
6,101.623,311.0,HARD,13.0,Racing Bulls,46.2,False,1.4,19,43.0,92.51,1.0985082693762835
10,101.433,304.0,MEDIUM,13.0,Alpine,46.2,False,1.4,19,43.0,92.51,1.0964544373581235
12,100.136,312.0,MEDIUM,13.0,Mercedes,46.2,False,1.4,19,43.0,92.51,1.0824343314236298
14,101.104,310.0,MEDIUM,14.0,Aston Martin,46.2,False,1.4,19,43.0,92.51,1.092898065074046
16,99.797,310.0,SOFT,16.0,Ferrari,46.2,False,1.4,19,43.0,92.51,1.078769862717544
18,101.375,305.0,SOFT,13.0,Aston Martin,46.2,False,1.4,19,43.0,92.51,1.0958274781104744
22,100.553,311.0,MEDIUM,13.0,Red Bull Racing,46.2,False,1.4,19,43.0,92.51,1.0869419522213815
23,100.398,311.0,MEDIUM,6.0,Williams,46.2,False,1.4,19,43.0,92.51,1.0852664576802507
27,101.147,307.0,MEDIUM,13.0,Kick Sauber,46.2,False,1.4,19,43.0,92.51,1.0933628796886823
30,101.264,302.0,MEDIUM,13.0,Racing Bulls,46.2,False,1.4,19,43.0,92.51,1.0946276078261807
31,101.956,329.0,HARD,13.0,Haas F1 Team,46.2,False,1.4,19,43.0,92.51,1.1021078802291644
43,101.722,309.0,MEDIUM,13.0,Alpine,46.2,False,1.4,19,43.0,92.51,1.099578423954167
44,99.929,307.0,MEDIUM,13.0,Ferrari,46.2,False,1.4,19,43.0,92.51,1.0801967354880553
63,100.595,310.0,MEDIUM,13.0,Mercedes,46.2,False,1.4,19,43.0,92.51,1.0873959571938168
81,100.28,307.0,MEDIUM,13.0,McLaren,46.2,False,1.4,19,43.0,92.51,1.0839909199005513
87,100.635,309.0,MEDIUM,13.0,Haas F1 Team,46.2,False,1.4,19,43.0,92.51,1.0878283428818507
1,99.514,309.0,MEDIUM,14.0,Red Bull Racing,46.3,False,1.4,19,42.0,92.51,1.0757107339747054
4,99.885,328.0,MEDIUM,14.0,McLaren,46.1,False,1.9,19,42.0,92.51,1.0797211112312182
6,101.606,308.0,HARD,14.0,Racing Bulls,46.1,False,1.9,19,42.0,92.51,1.0983245054588693
10,101.523,300.0,MEDIUM,14.0,Alpine,46.1,False,1.9,19,42.0,92.51,1.0974273051561991
12,100.854,310.0,MEDIUM,14.0,Mercedes,46.1,False,1.9,19,42.0,92.51,1.0901956545238352
14,100.98,308.0,MEDIUM,15.0,Aston Martin,46.1,False,1.9,19,42.0,92.51,1.0915576694411415
16,100.231,308.0,SOFT,17.0,Ferrari,46.1,False,1.9,19,42.0,92.51,1.0834612474327099
18,101.352,302.0,SOFT,14.0,Aston Martin,46.1,False,1.9,19,42.0,92.51,1.0955788563398552
22,100.602,308.0,MEDIUM,14.0,Red Bull Racing,46.1,False,1.9,19,42.0,92.51,1.0874716246892229
23,100.683,309.0,MEDIUM,7.0,Williams,46.1,False,1.9,19,42.0,92.51,1.088347205707491
27,100.42,303.0,MEDIUM,14.0,Kick Sauber,46.1,False,1.9,19,42.0,92.51,1.0855042698086692
30,101.438,301.0,MEDIUM,14.0,Racing Bulls,46.1,False,1.9,19,42.0,92.51,1.0965084855691276
31,101.66,327.0,HARD,14.0,Haas F1 Team,46.1,False,1.9,19,42.0,92.51,1.0989082261377148
43,101.85,307.0,MEDIUM,14.0,Alpine,46.1,False,1.9,19,42.0,92.51,1.100962058155875
44,99.913,307.0,MEDIUM,14.0,Ferrari,46.1,False,1.9,19,42.0,92.51,1.0800237812128417
63,100.428,306.0,MEDIUM,14.0,Mercedes,46.1,False,1.9,19,42.0,92.51,1.085590746946276
81,100.439,305.0,MEDIUM,14.0,McLaren,46.1,False,1.9,19,42.0,92.51,1.0857096530104853
87,100.648,308.0,MEDIUM,14.0,Haas F1 Team,46.1,False,1.9,19,42.0,92.51,1.0879688682304616
1,100.085,305.0,MEDIUM,15.0,Red Bull Racing,46.1,False,1.3,19,41.0,92.51,1.0818830396713868
4,101.266,329.0,MEDIUM,15.0,McLaren,46.1,False,1.3,19,41.0,92.51,1.0946492271105825
6,101.777,311.0,HARD,15.0,Racing Bulls,46.1,False,1.5,19,41.0,92.51,1.1001729542752134
10,102.018,299.0,MEDIUM,15.0,Alpine,46.1,False,1.5,19,41.0,92.51,1.1027780780456167
12,101.168,325.0,MEDIUM,15.0,Mercedes,46.1,False,1.5,19,41.0,92.51,1.0935898821749
14,101.237,304.0,MEDIUM,16.0,Aston Martin,46.1,False,1.5,19,41.0,92.51,1.094335747486758
16,101.331,308.0,SOFT,18.0,Ferrari,46.1,False,1.3,19,41.0,92.51,1.0953518538536373
18,101.171,302.0,SOFT,15.0,Aston Martin,46.1,False,1.5,19,41.0,92.51,1.0936223111015027
22,100.872,305.0,MEDIUM,15.0,Red Bull Racing,46.1,False,1.3,19,41.0,92.51,1.0903902280834503
23,100.56,311.0,MEDIUM,8.0,Williams,46.1,False,1.5,19,41.0,92.51,1.0870176197167873
27,100.895,303.0,MEDIUM,15.0,Kick Sauber,46.1,False,1.5,19,41.0,92.51,1.0906388498540698
30,101.529,294.0,MEDIUM,15.0,Racing Bulls,46.1,False,1.5,19,41.0,92.51,1.0974921630094043
31,101.812,322.0,HARD,15.0,Haas F1 Team,46.1,False,1.5,19,41.0,92.51,1.1005512917522429
43,101.539,301.0,MEDIUM,15.0,Alpine,46.1,False,1.5,19,41.0,92.51,1.0976002594314127
44,100.493,305.0,MEDIUM,15.0,Ferrari,46.1,False,1.3,19,41.0,92.51,1.0862933736893308
63,100.685,306.0,MEDIUM,15.0,Mercedes,46.1,False,1.3,19,41.0,92.51,1.0883688249918928
81,100.577,301.0,MEDIUM,15.0,McLaren,46.1,False,1.3,19,41.0,92.51,1.0872013836342016
87,100.958,301.0,MEDIUM,15.0,Haas F1 Team,46.1,False,1.3,19,41.0,92.51,1.091319857312723
1,99.783,306.0,MEDIUM,16.0,Red Bull Racing,45.9,False,2.0,19,40.0,92.51,1.0786185277267322
4,100.626,322.0,MEDIUM,16.0,McLaren,45.9,False,2.0,19,40.0,92.51,1.087731056102043
5,100.522,297.0,MEDIUM,2.0,Kick Sauber,46.0,False,1.4,19,40.0,92.51,1.0866068533131554
6,101.749,315.0,HARD,16.0,Racing Bulls,45.9,False,2.0,19,40.0,92.51,1.0998702842935897
10,101.695,300.0,MEDIUM,16.0,Alpine,45.9,False,2.0,19,40.0,92.51,1.0992865636147442
12,101.755,331.0,MEDIUM,16.0,Mercedes,45.9,False,2.0,19,40.0,92.51,1.0999351421467949
14,100.968,307.0,MEDIUM,17.0,Aston Martin,45.9,False,2.0,19,40.0,92.51,1.0914279537347313
16,100.371,301.0,SOFT,19.0,Ferrari,45.9,False,2.0,19,40.0,92.51,1.0849745973408278
18,101.173,307.0,SOFT,16.0,Aston Martin,45.9,False,2.0,19,40.0,92.51,1.0936439303859042
22,100.814,306.0,MEDIUM,16.0,Red Bull Racing,45.9,False,2.0,19,40.0,92.51,1.0897632688358014
23,100.901,310.0,MEDIUM,9.0,Williams,45.9,False,2.0,19,40.0,92.51,1.0907037077072748
27,100.611,305.0,MEDIUM,16.0,Kick Sauber,45.9,False,2.0,19,40.0,92.51,1.0875689114690303
30,101.486,297.0,MEDIUM,16.0,Racing Bulls,45.9,False,2.0,19,40.0,92.51,1.0970273483947681
31,101.677,321.0,HARD,16.0,Haas F1 Team,45.9,False,2.0,19,40.0,92.51,1.0990919900551293
43,101.736,305.0,MEDIUM,16.0,Alpine,45.9,False,2.0,19,40.0,92.51,1.0997297589449788
44,100.555,309.0,MEDIUM,16.0,Ferrari,45.9,False,2.0,19,40.0,92.51,1.0869635715057833
63,100.771,305.0,MEDIUM,16.0,Mercedes,45.9,False,2.0,19,40.0,92.51,1.0892984542211652
81,100.618,303.0,MEDIUM,16.0,McLaren,45.9,False,2.0,19,40.0,92.51,1.0876445789644362
87,100.742,305.0,MEDIUM,16.0,Haas F1 Team,45.9,False,2.0,19,40.0,92.51,1.0889849745973408
1,99.731,309.0,MEDIUM,17.0,Red Bull Racing,46.0,False,1.4,19,39.0,92.51,1.0780564263322883
4,99.905,322.0,MEDIUM,17.0,McLaren,46.0,False,1.6,19,39.0,92.51,1.0799373040752351
5,100.164,305.0,MEDIUM,3.0,Kick Sauber,46.0,False,1.6,19,39.0,92.51,1.0827370014052535
6,102.76,313.0,HARD,17.0,Racing Bulls,46.0,False,1.6,19,39.0,92.51,1.1107988325586422
10,101.255,300.0,MEDIUM,17.0,Alpine,46.0,False,1.6,19,39.0,92.51,1.0945303210463733
12,101.203,334.0,MEDIUM,17.0,Mercedes,46.0,False,1.6,19,39.0,92.51,1.0939682196519296
14,100.926,307.0,MEDIUM,18.0,Aston Martin,46.0,False,1.6,19,39.0,92.51,1.090973948762296
16,100.177,309.0,SOFT,20.0,Ferrari,46.0,False,1.6,19,39.0,92.51,1.0828775267538644
18,101.122,304.0,SOFT,17.0,Aston Martin,46.0,False,1.6,19,39.0,92.51,1.0930926386336612
22,100.787,308.0,MEDIUM,17.0,Red Bull Racing,46.0,False,1.6,19,39.0,92.51,1.0894714084963788
23,101.595,314.0,MEDIUM,10.0,Williams,46.0,False,1.6,19,39.0,92.51,1.09820559939466
27,100.62,303.0,MEDIUM,17.0,Kick Sauber,46.0,False,1.6,19,39.0,92.51,1.087666198248838
30,100.945,299.0,MEDIUM,17.0,Racing Bulls,46.0,False,1.6,19,39.0,92.51,1.0911793319641119
31,102.016,306.0,HARD,17.0,Haas F1 Team,46.0,False,1.6,19,39.0,92.51,1.102756458761215
43,101.831,305.0,MEDIUM,17.0,Alpine,46.0,False,1.6,19,39.0,92.51,1.100756674954059
44,100.326,307.0,MEDIUM,17.0,Ferrari,46.0,False,1.6,19,39.0,92.51,1.08448816344179
63,100.466,305.0,MEDIUM,17.0,Mercedes,46.0,False,1.6,19,39.0,92.51,1.086001513349908
81,100.305,304.0,MEDIUM,17.0,McLaren,46.0,False,1.6,19,39.0,92.51,1.0842611609555723
87,100.632,306.0,MEDIUM,17.0,Haas F1 Team,46.0,False,1.6,19,39.0,92.51,1.087795913955248
1,99.4,310.0,MEDIUM,18.0,Red Bull Racing,45.9,False,1.4,19,38.0,92.51,1.0744784347638092
4,100.087,324.0,MEDIUM,18.0,McLaren,45.9,False,1.4,19,38.0,92.51,1.0819046589557886
5,100.053,307.0,MEDIUM,4.0,Kick Sauber,45.8,False,0.7,19,38.0,92.51,1.0815371311209598
6,101.792,317.0,HARD,18.0,Racing Bulls,45.8,False,0.7,19,38.0,92.51,1.1003350989082261
10,101.248,303.0,MEDIUM,18.0,Alpine,45.8,False,0.7,19,38.0,92.51,1.0944546535509674
12,100.867,326.0,MEDIUM,18.0,Mercedes,45.8,False,0.7,19,38.0,92.51,1.0903361798724462
14,100.557,310.0,MEDIUM,19.0,Aston Martin,45.8,False,0.7,19,38.0,92.51,1.0869851907901849
16,99.874,305.0,SOFT,21.0,Ferrari,45.9,False,1.4,19,38.0,92.51,1.0796022051670089
18,100.838,314.0,SOFT,18.0,Aston Martin,45.8,False,0.7,19,38.0,92.51,1.0900227002486216
22,100.406,312.0,MEDIUM,18.0,Red Bull Racing,45.9,False,1.4,19,38.0,92.51,1.0853529348178574
23,101.877,337.0,MEDIUM,11.0,Williams,45.8,False,0.7,19,38.0,92.51,1.1012539184952976
27,100.275,309.0,MEDIUM,18.0,Kick Sauber,45.8,False,0.7,19,38.0,92.51,1.083936871689547
30,100.806,306.0,MEDIUM,18.0,Racing Bulls,45.8,False,0.7,19,38.0,92.51,1.0896767916981946
31,101.476,315.0,HARD,18.0,Haas F1 Team,45.8,False,0.7,19,38.0,92.51,1.0969192519727595
43,101.63,308.0,MEDIUM,18.0,Alpine,45.8,False,0.7,19,38.0,92.51,1.0985839368716894
44,99.977,312.0,MEDIUM,18.0,Ferrari,45.9,False,1.4,19,38.0,92.51,1.0807155983136958
63,100.267,309.0,MEDIUM,18.0,Mercedes,45.9,False,1.4,19,38.0,92.51,1.0838503945519402
81,99.987,308.0,MEDIUM,18.0,McLaren,45.9,False,1.4,19,38.0,92.51,1.0808236947357042
87,100.515,309.0,MEDIUM,18.0,Haas F1 Team,45.9,False,1.4,19,38.0,92.51,1.0865311858177493
1,99.454,310.0,MEDIUM,19.0,Red Bull Racing,45.8,False,2.4,19,37.0,92.51,1.0750621554426547
4,100.603,333.0,MEDIUM,19.0,McLaren,45.8,False,2.4,19,37.0,92.51,1.0874824343314236
5,100.245,303.0,MEDIUM,5.0,Kick Sauber,45.8,False,2.8,19,37.0,92.51,1.0836125824235219
6,101.693,308.0,HARD,19.0,Racing Bulls,45.8,False,2.8,19,37.0,92.51,1.0992649443303426
10,101.745,302.0,MEDIUM,19.0,Alpine,45.8,False,2.4,19,37.0,92.51,1.0998270457247865
12,101.593,326.0,MEDIUM,19.0,Mercedes,45.8,False,2.8,19,37.0,92.51,1.0981839801102584
14,100.604,310.0,MEDIUM,20.0,Aston Martin,45.8,False,2.4,19,37.0,92.51,1.0874932439736245
16,100.69,312.0,SOFT,22.0,Ferrari,45.8,False,2.4,19,37.0,92.51,1.0884228732028969
18,101.63,315.0,SOFT,19.0,Aston Martin,45.8,False,2.4,19,37.0,92.51,1.0985839368716894
22,100.452,310.0,MEDIUM,19.0,Red Bull Racing,45.8,False,2.4,19,37.0,92.51,1.0858501783590961
23,101.773,334.0,MEDIUM,12.0,Williams,45.8,False,2.8,19,37.0,92.51,1.10012971570641
27,100.413,309.0,MEDIUM,19.0,Kick Sauber,45.8,False,2.4,19,37.0,92.51,1.0854286023132633
30,100.828,303.0,MEDIUM,19.0,Racing Bulls,45.8,False,2.4,19,37.0,92.51,1.0899146038266132
31,101.776,327.0,HARD,19.0,Haas F1 Team,45.8,False,2.8,19,37.0,92.51,1.1001621446330125
43,101.725,307.0,MEDIUM,19.0,Alpine,45.8,False,2.8,19,37.0,92.51,1.0996108528807695
44,100.105,311.0,MEDIUM,19.0,Ferrari,45.8,False,2.4,19,37.0,92.51,1.0820992325154037
63,100.138,310.0,MEDIUM,19.0,Mercedes,45.8,False,2.4,19,37.0,92.51,1.0824559507080316
81,99.785,308.0,MEDIUM,19.0,McLaren,45.8,False,2.4,19,37.0,92.51,1.0786401470111338
87,100.577,309.0,MEDIUM,19.0,Haas F1 Team,45.8,False,2.4,19,37.0,92.51,1.0872013836342016
1,99.52,307.0,MEDIUM,20.0,Red Bull Racing,45.8,False,2.8,19,36.0,92.51,1.0757755918279104
4,100.061,330.0,MEDIUM,20.0,McLaren,46.0,False,1.7,19,36.0,92.51,1.0816236082585666
5,100.335,304.0,MEDIUM,6.0,Kick Sauber,46.0,False,1.7,19,36.0,92.51,1.0845854502215975
6,101.454,304.0,HARD,20.0,Racing Bulls,46.0,False,1.7,19,36.0,92.51,1.096681439844341
10,102.697,320.0,MEDIUM,20.0,Alpine,46.0,False,1.7,19,36.0,92.51,1.1101178250999892
12,101.225,332.0,MEDIUM,20.0,Mercedes,46.0,False,1.7,19,36.0,92.51,1.094206031780348
14,101.455,304.0,MEDIUM,21.0,Aston Martin,46.0,False,1.7,19,36.0,92.51,1.0966922494865419
16,100.055,301.0,SOFT,23.0,Ferrari,46.0,False,1.7,19,36.0,92.51,1.0815587504053616
18,101.15,300.0,SOFT,20.0,Aston Martin,46.0,False,1.7,19,36.0,92.51,1.0933953086152848
22,100.739,304.0,MEDIUM,20.0,Red Bull Racing,46.0,False,1.7,19,36.0,92.51,1.0889525456707383
23,101.369,327.0,MEDIUM,13.0,Williams,46.0,False,1.7,19,36.0,92.51,1.0957626202572694
27,100.813,303.0,MEDIUM,20.0,Kick Sauber,46.0,False,1.7,19,36.0,92.51,1.0897524591936008
30,101.095,300.0,MEDIUM,20.0,Racing Bulls,46.0,False,1.7,19,36.0,92.51,1.0928007782942384
31,102.74,309.0,HARD,20.0,Haas F1 Team,46.0,False,1.7,19,36.0,92.51,1.1105826397146252
43,101.384,306.0,MEDIUM,20.0,Alpine,46.0,False,1.7,19,36.0,92.51,1.0959247648902821
44,100.191,307.0,MEDIUM,20.0,Ferrari,46.0,False,1.7,19,36.0,92.51,1.0830288617446762
63,100.159,305.0,MEDIUM,20.0,Mercedes,46.0,False,1.7,19,36.0,92.51,1.0826829531942492
81,100.329,304.0,MEDIUM,20.0,McLaren,46.0,False,1.7,19,36.0,92.51,1.0845205923683925
87,100.513,308.0,MEDIUM,20.0,Haas F1 Team,46.0,False,1.7,19,36.0,92.51,1.0865095665333477
1,99.551,310.0,MEDIUM,21.0,Red Bull Racing,46.1,False,0.8,19,35.0,92.51,1.0761106907361366
4,100.082,330.0,MEDIUM,21.0,McLaren,46.1,False,0.8,19,35.0,92.51,1.0818506107447843
5,100.832,304.0,MEDIUM,7.0,Kick Sauber,46.3,False,1.0,19,35.0,92.51,1.0899578423954166
6,101.732,311.0,HARD,21.0,Racing Bulls,46.3,False,1.0,19,35.0,92.51,1.0996865203761754
10,101.305,303.0,MEDIUM,21.0,Alpine,46.3,False,1.0,19,35.0,92.51,1.0950708031564156
12,101.026,308.0,MEDIUM,21.0,Mercedes,46.3,False,1.0,19,35.0,92.51,1.0920549129823802
14,100.958,306.0,MEDIUM,22.0,Aston Martin,46.3,False,1.0,19,35.0,92.51,1.091319857312723
16,101.601,309.0,SOFT,24.0,Ferrari,46.1,False,0.8,19,35.0,92.51,1.098270457247865
18,100.882,303.0,SOFT,21.0,Aston Martin,46.3,False,1.0,19,35.0,92.51,1.090498324505459
22,100.782,310.0,MEDIUM,21.0,Red Bull Racing,46.1,False,0.8,19,35.0,92.51,1.0894173602853745
23,101.608,333.0,MEDIUM,14.0,Williams,46.3,False,1.0,19,35.0,92.51,1.098346124743271
27,100.767,309.0,MEDIUM,21.0,Kick Sauber,46.3,False,1.0,19,35.0,92.51,1.0892552156523618
30,101.201,302.0,MEDIUM,21.0,Racing Bulls,46.3,False,1.0,19,35.0,92.51,1.0939466003675278
31,101.428,312.0,HARD,21.0,Haas F1 Team,46.3,False,1.0,19,35.0,92.51,1.0964003891471192
43,101.127,308.0,MEDIUM,21.0,Alpine,46.3,False,1.0,19,35.0,92.51,1.0931466868446653
44,100.638,309.0,MEDIUM,21.0,Ferrari,46.1,False,0.8,19,35.0,92.51,1.0878607718084532
63,100.59,308.0,MEDIUM,21.0,Mercedes,46.1,False,0.8,19,35.0,92.51,1.0873419089828127
81,100.177,307.0,MEDIUM,21.0,McLaren,46.1,False,0.8,19,35.0,92.51,1.0828775267538644
87,100.769,308.0,MEDIUM,21.0,Haas F1 Team,46.3,False,1.0,19,35.0,92.51,1.0892768349367636
1,99.773,304.0,MEDIUM,22.0,Red Bull Racing,46.3,False,1.6,19,34.0,92.51,1.0785104313047238
4,99.989,305.0,MEDIUM,22.0,McLaren,46.3,False,1.6,19,34.0,92.51,1.080845314020106
5,100.949,304.0,MEDIUM,8.0,Kick Sauber,46.2,False,1.2,19,34.0,92.51,1.0912225705329153
6,103.349,305.0,HARD,22.0,Racing Bulls,46.2,False,1.2,19,34.0,92.51,1.117165711814939
10,101.216,301.0,MEDIUM,22.0,Alpine,46.2,False,1.2,19,34.0,92.51,1.0941087450005405
12,100.857,326.0,MEDIUM,22.0,Mercedes,46.2,False,1.2,19,34.0,92.51,1.0902280834504376
14,100.539,304.0,MEDIUM,23.0,Aston Martin,46.3,False,1.6,19,34.0,92.51,1.0867906172305697
18,100.805,301.0,SOFT,22.0,Aston Martin,46.3,False,1.6,19,34.0,92.51,1.089665982055994
22,100.615,304.0,MEDIUM,22.0,Red Bull Racing,46.3,False,1.6,19,34.0,92.51,1.0876121500378337
23,101.328,302.0,MEDIUM,15.0,Williams,46.2,False,1.2,19,34.0,92.51,1.0953194249270348
27,100.695,304.0,MEDIUM,22.0,Kick Sauber,46.3,False,1.6,19,34.0,92.51,1.088476921413901
30,100.789,297.0,MEDIUM,22.0,Racing Bulls,46.3,False,1.6,19,34.0,92.51,1.0894930277807804
31,101.47,308.0,HARD,22.0,Haas F1 Team,46.2,False,1.2,19,34.0,92.51,1.0968543941195545
43,101.193,304.0,MEDIUM,22.0,Alpine,46.2,False,1.2,19,34.0,92.51,1.093860123229921
44,101.356,330.0,MEDIUM,22.0,Ferrari,46.3,False,1.6,19,34.0,92.51,1.0956220949086584
63,100.02,304.0,MEDIUM,22.0,Mercedes,46.3,False,1.6,19,34.0,92.51,1.081180412928332
81,100.452,301.0,MEDIUM,22.0,McLaren,46.3,False,1.6,19,34.0,92.51,1.0858501783590961
87,100.591,306.0,MEDIUM,22.0,Haas F1 Team,46.3,False,1.6,19,34.0,92.51,1.0873527186250134
1,99.508,308.0,MEDIUM,23.0,Red Bull Racing,46.2,False,1.2,19,33.0,92.51,1.0756458761215002
4,99.336,306.0,MEDIUM,23.0,McLaren,46.1,False,1.5,19,33.0,92.51,1.0737866176629554
5,100.647,304.0,MEDIUM,9.0,Kick Sauber,46.1,False,1.5,19,33.0,92.51,1.0879580585882607
6,101.294,305.0,HARD,23.0,Racing Bulls,46.1,False,1.5,19,33.0,92.51,1.094951897092206
10,101.313,299.0,MEDIUM,23.0,Alpine,46.1,False,1.5,19,33.0,92.51,1.0951572802940222
12,100.499,330.0,MEDIUM,23.0,Mercedes,46.1,False,1.5,19,33.0,92.51,1.0863582315425357
14,101.354,307.0,MEDIUM,24.0,Aston Martin,46.1,False,1.5,19,33.0,92.51,1.0956004756242568
18,100.688,306.0,SOFT,23.0,Aston Martin,46.1,False,1.5,19,33.0,92.51,1.0884012539184953
22,100.519,306.0,MEDIUM,23.0,Red Bull Racing,46.1,False,1.5,19,33.0,92.51,1.0865744243865527
23,100.601,307.0,MEDIUM,16.0,Williams,46.1,False,1.5,19,33.0,92.51,1.087460815047022
27,100.378,304.0,MEDIUM,23.0,Kick Sauber,46.1,False,1.5,19,33.0,92.51,1.085050264836234
30,100.925,295.0,MEDIUM,23.0,Racing Bulls,46.1,False,1.5,19,33.0,92.51,1.0909631391200951
31,101.276,306.0,HARD,23.0,Haas F1 Team,46.1,False,1.5,19,33.0,92.51,1.094757323532591
43,102.677,307.0,MEDIUM,23.0,Alpine,46.1,False,1.5,19,33.0,92.51,1.1099016322559723
44,99.355,305.0,MEDIUM,23.0,Ferrari,46.1,False,1.5,19,33.0,92.51,1.0739920008647714
63,100.201,305.0,MEDIUM,23.0,Mercedes,46.1,False,1.5,19,33.0,92.51,1.0831369581666845
81,99.955,306.0,MEDIUM,23.0,McLaren,46.1,False,1.5,19,33.0,92.51,1.0804777861852772
87,100.762,303.0,MEDIUM,23.0,Haas F1 Team,46.1,False,1.5,19,33.0,92.51,1.0892011674413575
1,99.516,308.0,MEDIUM,24.0,Red Bull Racing,46.1,False,1.4,19,32.0,92.51,1.0757323532591072
4,99.739,305.0,MEDIUM,24.0,McLaren,46.1,False,1.4,19,32.0,92.51,1.078142903469895
5,100.937,305.0,MEDIUM,10.0,Kick Sauber,45.9,False,2.7,19,32.0,92.51,1.091092854826505
6,101.066,304.0,HARD,24.0,Racing Bulls,45.9,False,2.7,19,32.0,92.51,1.092487298670414
10,101.181,300.0,MEDIUM,24.0,Alpine,45.9,False,2.7,19,32.0,92.51,1.0937304075235108
12,100.7,303.0,MEDIUM,24.0,Mercedes,45.9,False,2.7,19,32.0,92.51,1.0885309696249055
14,100.968,308.0,MEDIUM,25.0,Aston Martin,45.9,False,2.7,19,32.0,92.51,1.0914279537347313
16,99.416,301.0,MEDIUM,2.0,Ferrari,45.9,False,2.7,19,32.0,92.51,1.0746513890390228
18,100.992,303.0,SOFT,24.0,Aston Martin,45.9,False,2.7,19,32.0,92.51,1.0916873851475517
22,100.614,308.0,MEDIUM,24.0,Red Bull Racing,45.9,False,2.7,19,32.0,92.51,1.0876013403956328
23,100.891,329.0,MEDIUM,17.0,Williams,45.9,False,2.7,19,32.0,92.51,1.0905956112852664
27,100.89,304.0,MEDIUM,24.0,Kick Sauber,45.9,False,2.7,19,32.0,92.51,1.0905848016430655
30,101.082,296.0,MEDIUM,24.0,Racing Bulls,45.9,False,2.7,19,32.0,92.51,1.0926602529456273
43,101.797,303.0,MEDIUM,24.0,Alpine,45.9,False,2.7,19,32.0,92.51,1.1003891471192302
44,100.418,305.0,MEDIUM,24.0,Ferrari,46.1,False,1.4,19,32.0,92.51,1.0854826505242676
63,100.152,306.0,MEDIUM,24.0,Mercedes,46.1,False,1.4,19,32.0,92.51,1.0826072856988433
81,100.392,305.0,MEDIUM,24.0,McLaren,46.1,False,1.4,19,32.0,92.51,1.0852015998270457
87,100.617,306.0,MEDIUM,24.0,Haas F1 Team,45.9,False,2.7,19,32.0,92.51,1.0876337693222353
1,99.462,309.0,MEDIUM,25.0,Red Bull Racing,45.8,False,2.5,19,31.0,92.51,1.0751486325802615
4,99.556,306.0,MEDIUM,25.0,McLaren,45.8,False,2.5,19,31.0,92.51,1.0761647389471407
5,100.816,306.0,MEDIUM,11.0,Kick Sauber,45.8,False,3.3,19,31.0,92.51,1.0897848881202032
6,101.283,305.0,HARD,25.0,Racing Bulls,45.8,False,3.3,19,31.0,92.51,1.094832991027997
